actor_id,id_paax,actor_name,actor_type,actor_iso3c,sub_type,cs_type,abbreviation,actor_country,actor_gwno,actor_region,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,acled_name,acled_other
555,ARM_555,New Mon State Party,Armed Organization,MMR,,,NMSP,Myanmar (Burma),775.0,Asia,,,,,,190.0,NMSP,NMSP/MNLA: New Mon State Party/Mon National Liberation Army,
561,ENT_561,Galmudug,Entity,SOM,,,,Somalia,520.0,Africa,,,,,,,,,
562,CON_562,Turkey,Country/State,TUR,,,,Turkey,640.0,Asia,,,,,,115.0,Government of Turkey,Government of Turkey (2016-),Government of Turkey (2002-2016) | Government of Turkey (2016-)
563,CON_563,Kuwait,Country/State,KWT,,,,Kuwait,692.0,Asia,,,,,,125.0,Government of Kuwait,Government of Kuwait (2020-),Government of Kuwait (2006-2020) | Government of Kuwait (2020-)
564,ARM_564,M23,Armed Organization,COD,,,M23,"Congo, Democratic Republic of the",490.0,Africa,,,,,,1160.0,M23,M23: March 23 Movement,
567,ARM_567,Southern Movement,Armed Organization,YEM,,,,Yemen,678.0,Asia,,,,,,,,Southern Movement,
568,ARM_568,Ansar Allah,Armed Organization,YEM,,,,Yemen,678.0,Asia,,,,,,1091.0,Ansarallah,Houthi Movement - Ansar Allah,
570,IGO_570,United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Intergovernmental Organization,,,,MINUSMA,,,,UN Mission,1.0,,,,,,,
572,ARM_572,anti-Balaka,Armed Organization,CAF,,,,Central African Republic,482.0,Africa,,,,,,4201.0,anti-Balaka,Anti-Balaka,
573,ARM_573,Movement of Central African Liberators for Justice ,Armed Organization,CAF,,,MLCJ,Central African Republic,482.0,Africa,,,,,,7448.0,MLCJ,MLCJ: Movement of Central African Liberators for Justice,Mouvement des Libérateurs Centrafricains pour la Justice
574,ARM_574,Revolution and Justice,Armed Organization,CAF,,,RJ,Central African Republic,482.0,Africa,,,,,,5544.0,RJ,RJ: Revolution and Justice,Justice Revolution
575,ARM_575,Union of Republican Forces,Armed Organization,CAF,,,UFR,Central African Republic,482.0,Africa,,,,,,,,UFR: Union of Republican Forces,
576,UMB_576,Union of Fundamental Republic Forces,Umbrella,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
577,ARM_577,Popular Front for the Renaissance of Central Africa,Armed Organization,CAF,,,FPRC,Central African Republic,482.0,Africa,,,,,,4007.0,FPRC,FPRC: Popular Front for the Renaissance of Central Africa,FPRC: Popular Front for the Renaissance of Central Africa (Hissene Faction)
585,CON_585,Costa Rica,Country/State,CRI,,,,Costa Rica,94.0,Americas,,,,,,15.0,Government of Costa Rica,Government of Costa Rica (2022-),Government of Costa Rica (2014-2022) | Government of Costa Rica (2022-)
586,IGO_586,Shanghai Cooperation Organization,Intergovernmental Organization,,Regional,,SCO,,,Asia,,,1.0,,,,,,
587,CON_587,Albania,Country/State,ALB,,,,Albania,339.0,Europe,,,,,,45.0,Government of Albania,Government of Albania (2013-),
588,CON_588,Austria,Country/State,AUT,,,,Austria,305.0,Europe,,,,,,39.0,Government of Austria,Government of Austria (2019-),
589,CON_589,Bulgaria,Country/State,BGR,,,,Bulgaria,355.0,Europe,,,,,,54.0,Government of Bulgaria,Government of Bulgaria (2017-),
590,CON_590,Tunisia,Country/State,TUN,,,,Tunisia,616.0,Africa,,,,,,110.0,Government of Tunisia,Government of Tunisia (2019-),Government of Tunisia (2011-2014) | Government of Tunisia (2014-2019) | Government of Tunisia (2019-)
591,CON_591,United Arab Emirates,Country/State,ARE,,,,United Arab Emirates,696.0,Asia,,,,,,128.0,Government of United Arab Emirates,Government of the United Arab Emirates (2004-),
592,CON_592,Slovakia,Country/State,SVK,,,,Slovakia,317.0,Europe,,,,,,43.0,Government of Slovakia,Government of Slovakia (2020-),Government of Slovakia (2012-2020) | Government of Slovakia (2020-)
593,CON_593,Sweden,Country/State,SWE,,,,Sweden,380.0,Europe,,,,,,66.0,Government of Sweden,Government of Sweden (2019-),
594,CON_594,Uruguay,Country/State,URY,,,,Uruguay,165.0,Americas,,,,,,27.0,Government of Uruguay,Government of Uruguay (2020-),
595,NGO_595,Aga Khan Development Network,Civil Society,,Non-governmental Organization,Other,,,,,,1.0,,,,,,,
596,IGO_596,Islamic Development Bank,Intergovernmental Organization,,,,ISDB,,,,,1.0,,,,,,,
597,IGO_597,Economic Cooperation Organization,Intergovernmental Organization,,Regional,,ECO,,,,,,1.0,,,,,,
598,IGO_598,Collective Security Treaty Organization,Intergovernmental Organization,,Regional,,CSTO,,,Europe,,,1.0,,,,,,
599,IGO_599,Conference on Interaction and Confidence-Building Measures in Asia (CICA),Intergovernmental Organization,,Regional,,CICA,,,Asia,,,1.0,,,,,,
600,IGO_600,Asian Development Bank,Intergovernmental Organization,,Regional,,ADB,,,Asia,,,1.0,,,,,,
601,CON_601,Iceland,Country/State,ISL,,,,Iceland,385.0,Europe,,,,,,69.0,Government of Iceland,Government of Iceland (2017-),
602,CON_602,Hungary,Country/State,HUN,,,,Hungary,310.0,Europe,,,,,,40.0,Government of Hungary,Government of Hungary (2010-),
603,CON_603,Poland,Country/State,POL,,,,Poland,290.0,Europe,,,,,,38.0,Government of Poland,Government of Poland (2015-),
604,CON_604,Denmark,Country/State,DNK,,,,Denmark,390.0,Europe,,,,,,68.0,Government of Denmark,Government of Denmark (2019-),
605,CON_605,Estonia,Country/State,EST,,,,Estonia,366.0,Europe,,,,,,58.0,Government of Estonia,Government of Estonia (2021-),
606,CON_606,Oman,Country/State,OMN,,,,Oman,698.0,Asia,,,,,,129.0,Government of Oman,Government of Oman (2020-),Government of Oman (1970-2020) | Government of Oman (2020-)
607,CON_607,Montenegro,Country/State,MNE,,,,Montenegro,341.0,Europe,,,,,,46.0,Government of Montenegro,Government of Montenegro (2022-),
608,CON_608,Mongolia,Country/State,MNG,,,,Mongolia,712.0,Asia,,,,,,136.0,Government of Mongolia,Government of Mongolia (2016-),
609,CON_609,Cyprus,Country/State,CYP,,,,Cyprus,352.0,Asia,,,,,,53.0,Government of Cyprus,Government of Cyprus (2013-),
610,CON_610,North Macedonia,Country/State,MKD,,,,North Macedonia,343.0,Europe,,,,,,47.0,Government of North Macedonia,Government of North Macedonia (2017-),
611,CON_611,Luxembourg,Country/State,LUX,,,,Luxembourg,215.0,Europe,,,,,,32.0,Government of Luxembourg,Government of Luxembourg (2013-),
612,CON_612,Lithuania,Country/State,LTU,,,,Lithuania,368.0,Europe,,,,,,60.0,Government of Lithuania,Government of Lithuania (2020-),
613,CON_613,Liechtenstein,Country/State,LIE,,,,Liechtenstein,223.0,Europe,,,,,,,,,
614,CON_614,Malta,Country/State,MLT,,,,Malta,338.0,Europe,,,,,,,,Government of Malta (2013-),
615,CON_615,Latvia,Country/State,LVA,,,,Latvia,367.0,Europe,,,,,,59.0,Government of Latvia,Government of Latvia (2019-),
616,IGO_616,United Nations Interim Security Force for Abyei (UNISFA),Intergovernmental Organization,,,,UNISFA,,,,UN Mission,1.0,,,,,,,
620,ARM_620,Sudan People Liberation Movement/Army - In Opposition,Armed Organization,SDN,,,SPLM / SPLA - IO,Sudan,625.0,Africa,,,,,,4226.0,SPLM/A - IO,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,SPLM-In Opposition-Kitgweng: Sudan People's Liberation Movement-In Opposition (Kitgweng faction)   SPLM-In Opposition-Aguelek: Sudan People's Liberation Movement-In Opposition (Aguelek Faction)    SPLM-N-Abdelaziz: Sudan People's Liberation Movement (North) (Abdelaziz al-Hilu faction) 
621,CON_621,Honduras,Country/State,HND,,,,Honduras,91.0,Americas,,,,,,12.0,Government of Honduras,Government of Honduras (2022-),Government of Honduras (2010-2022) | Government of Honduras (2022-)
622,ARM_622,Nationalist and Integrationist Front,Armed Organization,COD,,,FNI,"Congo, Democratic Republic of the",490.0,Africa,,,,,,606.0,FNI,FNI: Nationalist and Integrationist Front,
623,ARM_623,Front for Patriotic Resistance in Ituri,Armed Organization,COD,,,FRPI,"Congo, Democratic Republic of the",490.0,Africa,,,,,,1077.0,FRPI,FRPI: Front for Patriotic Resistance of Ituri,
624,IGO_624,United Nations Mission in the Democratic Republic of the Congo (MONUC),Intergovernmental Organization,,,,MONUC,,,,UN Mission,1.0,,,,,,,
625,ARM_625,Revolutionary Movement of the Congo,Armed Organization,COD,,,MRC,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,MRC: Congolese Revolutionary Movement,
626,ARM_626,Former Detainees,Armed Organization,SDN | SSD,,,SPLM-FD,,,,,,,,,,,SPLM-FD: Sudan People's Liberation Movement (Former Detainees),
632,MIL_632,Armed Forces of Angola,Military,AGO,,,,Angola,540.0,Africa,,,,,,,,Military Forces of Angola (1975-),
636,CON_636,Greece,Country/State,GRC,,,,Greece,350.0,Europe,,,,,,52.0,Government of Greece,Government of Greece (2019-),Government of Greece (2015-2019) | Government of Greece (2019-)
637,CON_637,Czechia,Country/State,CZE,,,,Czech Republic,316.0,Europe,,,,,,42.0,Government of Czech Republic,Government of the Czech Republic (2021-),Government of the Czech Republic (2018-2021) | Government of the Czech Republic (2021-)
638,IGO_638,European Bank for Reconstruction and Development,Intergovernmental Organization,,Regional,,EBRD,,,Europe,,,1.0,,,,,,
639,IGO_639,Council of Europe,Intergovernmental Organization,,Regional,,COE,,,Europe,,,1.0,,,,,,
640,IGO_640,Office of the United Nations High Commissioner for Human Rights,Intergovernmental Organization,,,,UNHCHR,,,,United Nations,1.0,,,,,,,
641,CON_641,Seychelles,Country/State,SYC,,,,Seychelles,591.0,Africa,,,,,,,,Government of Seychelles (2020-),Government of Seychelles (2016-2020) | Government of Seychelles (2020-)
642,OTH_642,Interim Political Authority,Other,LSO,,,,Lesotho,570.0,Africa,,,,1.0,,,,,
651,ARM_651,Civil Defence Forces,Armed Organization,SLE,,,CDF,Sierra Leone,451.0,Africa,,,,,,,,CDF: Civil Defence Forces,
652,IGO_652,United Nations Mission in Sierra Leone (UNAMSIL),Intergovernmental Organization,,,,UNAMSIL,,,,UN Mission,1.0,,,,,,,
669,CON_669,Vatican City,Country/State, ,,,,Holy See,,Europe,,,,,,,,Government of Vatican City (2013-),
670,CON_670,Panama,Country/State,PAN,,,,Panama,95.0,Americas,,,,,,16.0,Government of Panama,Government of Panama (2019-),
671,OTH_671,Central Bank of Sri Lanka,Other,LKA,,,,Sri Lanka,780.0,Asia,,,,1.0,,,,,
672,IGO_672,UN Office on Drugs and Crimes,Intergovernmental Organization,,,,UNODC,,,,United Nations,1.0,,,,,,,
673,IGO_673,World Food Program,Intergovernmental Organization,,,,WFP,,,,United Nations,1.0,,,,,,,
674,IGO_674,United Nations Population Fund,Intergovernmental Organization,,,,UNFPA,,,,United Nations,1.0,,,,,,,
675,IGO_675,International Organization for Migration,Intergovernmental Organization,,,,IOM,,,,United Nations,1.0,,,,,,,
676,IGO_676,Food and Agriculture Organization,Intergovernmental Organization,,,,FAO,,,,United Nations,1.0,,,,,,,
677,IGO_677,World Health Organization,Intergovernmental Organization,,,,WHO,,,,United Nations,1.0,,,,,,,
678,IGO_678,"United Nations Educational, Scientific and Cultural Organization",Intergovernmental Organization,,,,UNESCO,,,,United Nations,1.0,,,,,,,
679,IGO_679,International Fund for Agricultural Development (IFAD),Intergovernmental Organization,,,,IFAD,,,,,1.0,,,,,,,
680,IGO_680,Asian Productivity Organization,Intergovernmental Organization,,Regional,,APO,,,Asia,,,1.0,,,,,,
681,IGO_681,Multilateral Investment Guarantee Agency (MIGA),Intergovernmental Organization,,,,MIGA,,,,,1.0,,,,,,,
683,NGO_683,Civil Society,Civil Society,SSD,Non-governmental Organization,Other,,South Sudan,626.0,Africa,,,,1.0,,,,,
684,POL_684,Political Parties,Political Party,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
685,NGO_685,Religious Representatives,Civil Society,SSD,Religious,,,South Sudan,626.0,Africa,,,,1.0,,,,,
687,ARM_687,Republic of Serb Krajina,Armed Organization,BIH,,,,Bosnia and Herzegovina,346.0,Europe,,,,,,340.0,Serbian Republic of Krajina,,
688,COA_688,Group of Eight,State Coalition,,,,G8,,,,,1.0,,,,,,,
716,NGO_716,Civil Society Representative,Civil Society,SSD,Non-governmental Organization,Other,,South Sudan,626.0,Africa,,,,1.0,,,,,
717,NGO_717,Women's Bloc Representative,Civil Society,SSD,Non-governmental Organization,Women,,South Sudan,626.0,Africa,,,,1.0,1.0,,,,
718,UMB_718,Other Political Parties,Umbrella,SSD,,,OPP,South Sudan,626.0,Africa,,,,,,,,OPP: Other Political Parties (South Sudan),
719,NGO_719,Eminent Personalities Representative,Civil Society,SSD,Non-governmental Organization,Other,,South Sudan,626.0,Africa,,,,1.0,,,,,
722,ARM_722,Coordination of Patriotic Movements and Forces for Resistance,Armed Organization,MLI,,,CMFPR,Mali,432.0,Africa,,,,,,6348.0,CM-FPR,CMFPR1: Coordination of Patriotic Movements and Forces for Resistance (Plateforme),
723,ARM_723,Coalition for the Azawad Peoples,Armed Organization,MLI,,,CPA,Mali,432.0,Africa,,,,,,,,CPA: Azawad People's Coalition,
724,ARM_724,National Movement for the Liberation of Azawad/Coordination of Azawad Movements,Armed Organization,MLI,,,MNLA/CMA,Mali,432.0,Africa,,,,,,1158.0,CMA,MNLA: National Movement for the Liberation of Azawad,CMA: Coordination of Movements of the Azawad
726,OTH_726,National Transitional Council,Other,LBY,,,,Libya,620.0,Africa,,,,1.0,,1126.0,NTC,,
727,OTH_727,House of Representatives,Other,LBY,,,,Libya,620.0,Africa,,,,1.0,,,,,
728,NGO_728,Civil Society Representative,Civil Society,LBY,Non-governmental Organization,Other,,Libya,620.0,Africa,,,,1.0,,,,,
729,POL_729,Political Parties,Political Party,LBY,,,,Libya,620.0,Africa,,,,,,,,,
730,OTH_730,Tribal Leaders,Civil Society,LBY,Non-governmental Organization,Other,,Libya,620.0,Africa,,,,1.0,,,,,
731,NGO_731,Women's Organizations,Civil Society,LBY,Non-governmental Organization,Women,,Libya,620.0,Africa,,,,1.0,1.0,,,,
732,UMB_732,Joint Meeting Parties,Umbrella,YEM,,,JMP,Yemen,678.0,Asia,,,,,,,,,
733,COA_733,Friends of Yemen,State Coalition,,,,,,,,,1.0,,,,,,,
750,IGO_750,United Nations Support Mission in Libya (UNSMIL),Intergovernmental Organization,,,,UNSMIL,,,,UN Mission,1.0,,,,,,,
753,ARM_753,DKBA-5,Armed Organization,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,,
754,ARM_754,Karen National Union,Armed Organization,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,180.0,KNU,KNU/KNLA: Karen National Union/Karen National Liberation Army,
755,ARM_755,Pa-O National Liberation Army,Armed Organization,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,PNLO/PNLA: Pa-Oh National Liberation Organization/Pa-Oh National Liberation Army,
756,ARM_756,Restoration Council of Shan State,Armed Organization,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,256.0,RCSS,,
757,ARM_757,Lahu Democratic Union,Armed Organization,MMR,,,LDU,Myanmar (Burma),775.0,Asia,,,,,,,,,
758,ARM_758,Arakan Liberation Party,Armed Organization,MMR,,,ALP,Myanmar (Burma),775.0,Asia,,,,,,1048.0,ALP,ALP/ALA: Arakan Liberation Party/Arakan Liberation Army,
759,ARM_759,All Burma Students Democratic Front,Armed Organization,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,,
790,OTH_790,Bangui National Forum,Umbrella,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
792,MIL_792,Croatian Armed Forces,Military,HRV,,,,Croatia,344.0,Europe,,,,,,,,,
793,MIL_793,Yugoslav People's Army,Military, ,,,,Yugoslavia,345.0,Europe,,,,,,,,,
794,OTH_794,Local Authorities,Other,SRB,,,,Serbia,340.0,Europe,,,,1.0,,,,,
795,IGO_795,United Nations Confidence Restoration Operation (UNCRO),Intergovernmental Organization,,,,UNCRO,,,,UN Mission,1.0,,,,,,,
796,MIL_796,Bosnia and Herzegovina Armed Forces,Military,BIH,,,,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
806,MIL_806,Tatmadaw,Military,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,Military Forces of Myanmar (2021-),Military Forces of Myanmar (2011-2016) | Military Forces of Myanmar (2016-2021)
816,ARM_816,Restoration Council of Shan State/Shan State Army (South),Armed Organization,MMR,,,RCSS/SSA (South),Myanmar (Burma),775.0,Asia,,,,,,256.0,RCSS,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,
824,ARM_824,High Council for the Unity of Azawad,Armed Organization,MLI,,,HCUA,Mali,432.0,Africa,,,,,,,,HCUA: High Council for the Unity of Azawad,
830,ARM_830,South Sudan National Liberation Movement,Armed Organization,SSD,,,SSNLM,South Sudan,626.0,Africa,,,,,,,,SSNLM: South Sudan National Liberation Movement,
831,IGO_831,United Nations Mission in South Sudan (UNMISS),Intergovernmental Organization,,,,UNMISS,,,,UN Mission,1.0,,,,,,,
832,UMB_832,Arab Coalition,Umbrella,YEM,,,,Yemen,678.0,Asia,,,,,,,,,
833,POL_833,Croatian Democratic Union,Political Party,HRV,,,,Croatia,344.0,Europe,,,,,,,,,
834,OTH_834,State Central Committee for Drug Abuse Control (CDAC),Other,MMR,,,CDAC,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,
836,OTH_836,Exchange Comisssion,Other,BIH,,,,Bosnia and Herzegovina,346.0,Europe,,,,1.0,,,,,
837,OTH_837,International Conference on the Former Yugoslavia,Other,,,,,,,,,1.0,,,,,,,
854,IGO_854,United Nations Mission in Sudan (UNMIS),Intergovernmental Organization,,,,UNMIS,,,,UN Mission,1.0,,,,,,,
862,ENT_862,Moheli,Entity,COM,,,,Comoros,581.0,Africa,,,,,,,,,
864,ENT_864,Abyei,Entity,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
865,ENT_865,Southern Kordofan,Entity,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
885,NGO_885,Coordination des Organizations des Musulmans Centrafricains,Civil Society,,Non-governmental Organization,Other,,,,,,,,1.0,,,,,
886,POL_886,Kwa Na Kwa,Political Party,CAF,,,KNK,Central African Republic,482.0,Africa,,,,,,,,,
887,POL_887,Rally for the Republic,Political Party,CAF,,,RPR,Central African Republic,482.0,Africa,,,,,,,,,
888,POL_888,Union for Central African Renewal,Political Party,CAF,,,URCA,Central African Republic,482.0,Africa,,,,,,,,,
889,ARM_889,Union for Peace in the Central African Republic,Armed Organization,CAF,,,UPC,Central African Republic,482.0,Africa,,,,,,5999.0,UPC,UPC: Union for Peace in the Central African Republic,
890,ARM_890,Patriotic Rally for Renewal in the CAR,Armed Organization,CAF,,,RPRC,Central African Republic,482.0,Africa,,,,,,6000.0,RPRC,RPRC: Patriotic Movement for the Rebirth of the Central African People,Rassemblement pour la reconciliation des Centrafricains
891,ARM_891,Patriotic Movement for the Central African Republic ,Armed Organization,CAF,,,MPC,Central African Republic,482.0,Africa,,,,,,6354.0,MPC,MPC: Patriotic Movement for Central African Republic,
892,IGO_892,United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (MINUSCA),Intergovernmental Organization,,,,MINUSCA,,,,UN Mission,1.0,,,,,,,
893,POL_893,Political Opposition,Political Party,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,,
897,NGO_897,Civil Society,Civil Society,GIN,Non-governmental Organization,Other,,Guinea,438.0,Africa,,,,1.0,,,,,
898,OTH_898,Guinea - Opposition Party,Political Party,GIN,,,,Guinea,438.0,Africa,,,,,,,,,
899,MIL_899,Serbian Armed Forces,Military,SRB,,,,Serbia,340.0,Europe,,,,,,,,Military Forces of Serbia (2017-),
901,ARM_901,National Salvation Front,Armed Organization,SSD,,,NAS,South Sudan,626.0,Africa,,,,,,6794.0,NAS,NAS: National Salvation Front,
902,ARM_902,South Sudan Patriotic Movement/Army,Armed Organization,SSD,,,SSPM/A,South Sudan,626.0,Africa,,,,,,,,SSPM/A: South Sudan Patriotic Movement/Army,
903,ARM_903,South Sudan National Movement for Change,Armed Organization,SSD,,,SSNMC,South Sudan,626.0,Africa,,,,,,,,SSNMC: South Sudan National Movement for Change,
904,ARM_904,South Sudan Liberation Movement/Army,Armed Organization,SSD,,,SSLM/A,South Sudan,626.0,Africa,,,,,,1124.0,SSLM/A,SSLM/A: South Sudan Liberation Movement/Army (Splinter Faction),
905,ARM_905,South Sudan United Movement/Army,Armed Organization,SSD,,,SSUM,South Sudan,626.0,Africa,,,,,,1037.0,SSUM/A ,,
906,ARM_906,National Democratic Movement,Armed Organization,SSD,,,NDM,South Sudan,626.0,Africa,,,,,,,,NDM: National Democratic Movement,
907,ARM_907,South Sudan Armed Forces,Armed Organization,SSD,,,SSAF,South Sudan,626.0,Africa,,,,,,,,SSAF: South Sudan Armed Forces,
908,ARM_908,Federal Democratic Party,Armed Organization,SSD,,,FDP,South Sudan,626.0,Africa,,,,,,,,FDP: Federal Democratic Party,
912,ARM_912,Libyan National Army,Armed Organization,LBY,,,LNA,Libya,620.0,Africa,,,,,,7072.0,LNA,,
913,IGO_913,Economic Community of Central African States,Intergovernmental Organization,,Regional,,ECCAS,,,Africa,,,1.0,,,,,,
914,OTH_914,Transitional Government,Government/state,CAF,,,,Central African Republic,482.0,Africa,,,,1.0,,,,,
917,UMB_917,South Sudan Opposition Alliance,Umbrella,SSD,,,SSOA,South Sudan,626.0,Africa,,,,,,,,SSOA: South Sudan Opposition Alliance,
918,COA_918,Troika Countries,State Coalition,,,,,,,,,1.0,,,,,,,
919,NGO_919,Youth Representative,Civil Society,SSD,Non-governmental Organization,Youth,,South Sudan,626.0,Africa,,,,1.0,,,,,
920,POL_920,United Democratic Salvation Front,Political Party,SSD,,,,South Sudan,626.0,Africa,,,,,,,,UDSF: United Democratic Salvation Front,
921,UMB_921,National Alliance of Political Parties,Umbrella,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
922,POL_922,United Sudan African Party,Political Party,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
923,POL_923,United Democratic Party,Political Party,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
924,POL_924,African National Congress,Political Party,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
929,OTH_929,High Council of State,Other,LBY,,,,Libya,620.0,Africa,,,,1.0,,,,,
930,CON_930,Equatorial Guinea,Country/State,GNQ,,,,Equatorial Guinea,411.0,Africa,,,,,,,,Government of Equatorial Guinea (1979-),
931,ARM_931,Taliban,Armed Organization,AFG,,,,Afghanistan,700.0,Asia,,,,,,303.0,Taleban,Taliban,
933,OTH_933,Forces of Freedom and Change,Umbrella,SDN,,,,Sudan,625.0,Africa,,,,,,,,FFC: Forces for Freedom and Change,
934,OTH_934,Transitional Military Council,Government/state,SDN,,,,Sudan,625.0,Africa,,,,1.0,,,,,
935,ARM_935,3R,Armed Organization,CAF,,,3R,Central African Republic,482.0,Africa,,,,,,6641.0,3R,"RRR: Return, Reclamation and Rehabilitation",
941,MIL_941,Libyan Army,Military,LBY,,,,Libya,620.0,Africa,,,,,,,,,
942,ARM_942,Libya National Army,Armed Organization,LBY,,,,Libya,620.0,Africa,,,,,,,,,
943,ARM_943,Sudanese Alliance,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,,,Sudanese Alliance Movement,
944,ARM_944,United Popular Front for Liberation and Justice,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,,,UPF: United Popular Front,
945,ARM_945,Beja Congress,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,,,BC: Beja Congress,
946,ARM_946,Sudanese Kush Liberation Movement,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
947,ARM_947,The Northern Entity,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
948,ARM_948,Democratic Union Party - Sudan Revolutionary Front,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,1162.0,SRF,SRF: Sudan Revolutionary Front,
949,ARM_949,Sudan People’s Liberation Movement-North,Armed Organization,SDN,,,SPLM -N,Sudan,625.0,Africa,,,,,,686.0,SSDF,SPLM-N-Abdelaziz: Sudan People's Liberation Movement (North) (Abdelaziz al-Hilu faction),
950,IGO_950,African Union-United Nations Hybrid Operation in Darfur (UNAMID),Intergovernmental Organization,,,,UNAMID,,,,UN Mission,1.0,,,,,,,
951,ARM_951,The Third Front/Tamazuj,Armed Organization,SDN,,,,Sudan,625.0,Africa,,,,,,,,Tamazuj,
969,OTH_969,Libyan Political Dialogue Forum,Other,LBY,,,,Libya,620.0,Africa,,,,1.0,,,,,
970,ENT_970,Ituri,Entity,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,,
972,IGO_972,United Nations Organization Stabilization Mission in the Democratic Republic of the Congo (MONUSCO),Intergovernmental Organization,,,,MONUSCO,,,,UN Mission,1.0,,,,,,,
973,NGO_973,ACIAR,Civil Society,COD,Non-governmental Organization,Other,,"Congo, Democratic Republic of the",490.0,Africa,,,,1.0,,,,,
990,IGO_990,Office of the Special Envoy of the Secretary-General for Yemen (OSESG-Yemen),Intergovernmental Organization,,,,OSESG-Yemen,,,,UN Mission,1.0,,,,,,,
1007,POL_1007,Party of Democratic Action,Political Party,BIH,,,SDA,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
1011,OTH_1011,International Monitoring Team,Other,PHL,,,IMT,Philippines,840.0,Asia,,1.0,,,,,,,
1033,NGO_1033,Civil Society,Civil Society,CAF,Non-governmental Organization,Other,,Central African Republic,482.0,Africa,,,,1.0,,,,,
1035,ARM_1035,Union of the Forces of Resistance,Armed Organization,TCD,,,UFR,Chad,483.0,Africa,,,,,,1069.0,UFR,UFR: Union of Forces for Resistance,
1036,ARM_1036,Military Command Council for the Salvation of the Republic,Armed Organization,TCD,,,CCMSR,Chad,483.0,Africa,,,,,,7151.0,CCMSR,CCMSR: Military Command Council for the Salvation of the Republic,
1037,ARM_1037,Chad Liberation Movement,Armed Organization,TCD,,,MLT,Chad,483.0,Africa,,,,,,,,MLT: Chad Liberation Movement,
1038,ARM_1038,National Council for Recovery,Armed Organization,TCD,,,CNR,Chad,483.0,Africa,,,,,,447.0,CNR,,
1039,ARM_1039,National Movement for Settlement,Armed Organization,TCD,,,MNR,Chad,483.0,Africa,,,,,,,,,
1040,ARM_1040,Movement for the Democratic Card in Chad,Armed Organization,TCD,,,MCDT,Chad,483.0,Africa,,,,,,,,,
1041,ARM_1041,National Alliance for the Restoration of the Republic,Armed Organization,TCD,,,NARR,Chad,483.0,Africa,,,,,,,,,
1042,ARM_1042,Armed Resistance against the Anti-Democratic Forces,Armed Organization,TCD,,,RAFAD,Chad,483.0,Africa,,,,,,,,,
1043,ARM_1043,Movement for the Social Justice in Chad,Armed Organization,TCD,,,MJST,Chad,483.0,Africa,,,,,,,,,
1044,ARM_1044,Alliance of the Resistant Democrats,Armed Organization,TCD,,,ADR,Chad,483.0,Africa,,,,,,,,,
1045,ARM_1045,Assembly of the Forces for the Unity and Democracy,Armed Organization,TCD,,,RFUTD,Chad,483.0,Africa,,,,,,,,,
1046,ARM_1046,National Council for Liberation of Chad,Armed Organization,TCD,,,CNLT,Chad,483.0,Africa,,,,,,,,CNLT: National Council for the Liberation of Chad,
1047,ARM_1047,Movement of Chadian Militants,Armed Organization,TCD,,,MMT,Chad,483.0,Africa,,,,,,,,,
1048,ARM_1048,Front for the Good of the Republic,Armed Organization,TCD,,,FSR,Chad,483.0,Africa,,,,,,,,FSR: Front for the Salvation of the Republic,
1049,ARM_1049,People's Front for the Chad's Liberty,Armed Organization,TCD,,,FPLT,Chad,483.0,Africa,,,,,,,,,
1050,ARM_1050,Free Army for the Change,Armed Organization,TCD,,,ALC,Chad,483.0,Africa,,,,,,,,,
