AgtId,has_third_party,IGO,EU,regional,org_region,UN,UN Office,UN Mission,UNSC,P5,United States,France,United Kingdom,China,Russia,all_P5,Con,Contp,PP,PPName,Reg,Ver,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,Interim,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,ConGen,ConRen,Cons,Polps,PpsGe,PpsGe:St,PpsGe:Sub,PpsEx,PpsEx:St,PpsEx:Sub,PpsOro,PpsOro:St,PpsOro:Sub,PpsOthPr,PpsOthPr:St,PpsOthPr:Sub,PpsVet,PpsVet:St,PpsVet:Sub,PpsAut,PpsAut:St,PpsAut:Sub,PpsInt,PpsInt:St,PpsInt:Sub,PpsOth,PpsOth:St,PpsOth:Sub,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,HrBor,HrTrinc,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrCit,CitGen,CitRights,CitDef,CitOth,HrDem,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrMob,Prot,ProtCiv,ProtGrp,ProtOth,RiOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
2114,1,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,Syria,Government,115,Syrian peace process,Middle East and North Africa,2,"Final statement of the Congress of the Syrian national dialogue, Sochi, January 30, 2018",2018-01-30,Multiparty signed/agreed,3,6925,InterIntra,Pre,Prin,"delegates of the Congress of the Syrian national dialogue, representing all segments of Syrian society, its political and civil powers, ethnic, confessional and social groups,",Russian Federation,Security Council Resolution 2254,SYR,,652.0,,299.0,,,,No,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2115,1,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,Syria,Government,115,Syrian peace process,Middle East and North Africa,2,"Joint Statement by Iran, Russia and Turkey on the International Meeting on Syria in Astana, 14-15 May 2018",2018-05-15,Multiparty signed/agreed,2,3490,InterIntra,Imp,ImpMod,"Islamic Republic of Iran;
Russian Federation;
Republic of Turkey",,Memorandum on the creation of the de-escalation areas in the Syrian Arab Republic of 4 May 2017 and other agreements reached within the framework of the Astana format,SYR,,652.0,,299.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2117,1,1,0,1,Europe,0,0,0,0,1,0,0,0,0,1,0,Ukraine,Government/territory,121,Ukraine peace process,Europe and Eurasia,2,Statement by the Trilateral Contact Group and the representatives of certain areas of Donetsk and Luhansk regions calling for ceasefire,2018-03-02,Multiparty signed/agreed,1,1504,Intra,Ren,Reimp,"Ukraine
Russia
Representatives of certain areas of Donetsk and Luhansk",OSCE,"Ceasefire of 20 December 2017 
Minsk agreements",UKR,,369.0,,13306.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2118,1,1,0,1,Europe,0,0,0,0,1,0,0,0,0,1,0,Ukraine,Territory,121,Ukraine peace process,Europe and Eurasia,2,Statement by the Trilateral Contact Group on re-commitment to the ceasefire,2018-03-26,Multiparty signed/agreed,1,1351,Intra,Ren,Reimp,"Ukraine
Russian Federation
Representatives of certain areas in the Donetsk and Luhansk regions",Organization for Security and Cooperation in Europe,"Page 1: 
Ceasefire of 2 March 2018 
Minsk Agreements",UKR,,369.0,,13306.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2124,1,1,0,0,,1,1,0,1,0,0,0,0,0,0,0,Yemen,Government/territory,123,Yemen peace process,Middle East and North Africa,3,UN Security Council Resolution 2452,2019-01-16,Unilateral document,2,4423,InterIntra,Cea,Rel,"UN Security Council.

Members at the time of signing:

President: 
Mr. Singer Weisinger
(Dominican Republic)

Members: 
Belgium
Mr. Pecsteen de Buytswerve
China
Mr. Wu Haitao
Côte d’Ivoire
Mr. Ipo
Equatorial Guinea
Mr. Ndong Mba
France
Mr. Delattre
Germany
Mr. Schulz
Indonesia
Mr. Djani
Kuwait
Mr. Alotaibi
Peru
Mr. Meza-Cuadra
Poland
Ms. Wronecka
Russian Federation
Mr. Nebenzia
South Africa
Mr. Van Shalkwyk
United Kingdom of Great Britain and Northern Ireland.
Ms. Carr
United States of America
Mr. Hunter",,"Page 1, “Recalling its resolutions 2014 (2011), 2051 (2012), 2140 (2014), 2175 (2014), 2201 (2015), 2204 (2015), 2216 (2015), 2266 (2016), 2342 (2017), 2402 (2018) and 2451 (2018) and the statements of its President of 15 February 2013, 29 August 2014, 22 March 2015, 25 April 2016, 15 June 2017 and 15 March 2018 concerning Yemen, 

Page 1,  “Having considered the letter of the Secretary-General to the President of the Security Council of 31 December 2018 and its annex, circulated as document S/2019/28, submitted pursuant to its resolution 2451 (2018), 

Page 1,  “Reaffirming its endorsement of the agreement reached in Sweden by the Government of Yemen and the Houthis on the city of Hodeidah and the ports of Hodeidah, Salif and Ras Issa (the Hodeidah Agreement) and reiterating its call on the parties to implement it,",YEM,,678.0,,230.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2125,1,1,0,1,Africa,0,0,0,0,0,0,0,0,0,0,0,South Sudan,Government,107,South Sudan post-secession process,Africa (excl MENA),2,Re-dedication of and Implementation Modalities for the Cessation of Hostilities Agreement signed on the 23rd January 2014 between the Government of the Republic of South Sudan and the Sudan People's Liberation Army / Movement (in opposition),2014-11-09,Multiparty signed/agreed,14,2671,Intra,Cea,Ceas,"For the Government of the Republic of South Sudan 
Hon. Nhial Deng Nhial 
For the Sudan People’s Liberation Movement/ Army in Opposition 
Gen. Taban Deng Gai","Witness by the IGAD Special Envoys 
H.E. Amb. Seyoum Mesfin 
Gen. Lazoro K. Sumbeiywo 
Gen. Mohamed Ahmed M. El Dabi","Page 1, Preamble 
Acknowledge the need for the full implementation of the Cessation of Hostilities Agreement signed on 23rd January 2014, and the subsequent agreements on the implementation modalities of 24th February 2014 and the Recommitment on Humanitarian Matters of 5th May 2014; and the Agreement to Resolve the Crisis in South Sudan signed on 9th May 2014;
…
Recommit to declaring the position of our forces, and to fully cooperate with the Monitoring and Verification Mechanism (MVM) to ensure that the implementation of the Cessation of Hostilities Agreement is completed without hindrance or delay;
Page 2, 
Now therefore, 
1. Agree to rededicate to the Cessation of Hostilities Agreement of 23rd January 2014 and further agree to implement the Cessation of Hostilities Agreement in accordance with the “Implementation Modalities for the Cessation of Hostilities Matrix,” and its addendum, as annexed below. 
2. Agree to immediate and comprehensive implementation of all aspects of the Cessation of Hostilities Agreement and other subsequent agreements thereafter. 
…",SSD,,626.0,,11345.0,,,,No,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2126,1,1,0,1,Africa,0,0,0,0,0,0,0,0,0,0,0,South Sudan,Government,107,South Sudan post-secession process,Africa (excl MENA),2,Recommittment on Humanitarian Matters in the Cessation of Hostilities Agreement Between the Government of the Republic of South Sudan and the Sudan People's Liberation Movement/Army in Opposition SPLM/SPLA (in opposition),2014-05-05,Multiparty signed/agreed,2,2451,Intra,Cea,Rel,"For the Government of the Republic of South Sudan 
Hon. Nhial Deng Nhial 
For the Sudan People’s Liberation Movement/ Army in Opposition 
Gen. Taban Deng Gai","Witness by the IGAD Special Envoys 
H.E. Amb. Seyoum Mesfin 
Gen. Lazoro K. Sumbeiywo
Gen. Mohamed Ahmed M. El Dabi","Page 1, Preamble, 
We, the Government of the Republic of South Sudan (GRSS) and the SPLM/A (in Opposition) (Hereinafter called the Parties), recommit to The Cessation of Hostilities Agreement (CoH) signed between the Government of the Republic of South Sudan (GRSS) and the Sudan People’s Liberation Army (in Opposition) on 23 January 2014, in its provisions on Humanitarian Access (Articles 4.1- 4.6).",SSD,,626.0,,11345.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2138,1,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,Libya,Government,70,Libyan peace process,Middle East and North Africa,2,Political Statement on the Matter of Libya,2018-05-29,Multiparty signed/agreed,2,5614,Intra,Pre,Prin,"Fayez Al Sarraj - Government of National Unity 
Aguila Saleh - House of Representatives
Khalid Al Mashri - High Council of State
Khalifa Haftar - Libyan National Army",Sponsorship of the UN,Libyan Political Agreement; accordance with the comprehensive political roadmap that was put forth by the United Nations on 20 December 2017;,LBY,,620.0,,11346.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2147,1,1,0,1,Africa,1,1,0,0,0,0,0,0,0,0,0,Central African Republic,Government,154,CAR: African Initiative (and related) Process,Africa (excl MENA),3,Political Agreement for Peace and Reconciliation in the Central African Republic (Khartoum Accord),2019-02-05,Multiparty signed/agreed,21,54198,Intra,SubComp,FrAg,"Government of the Central African Republic

His Excellency Professor Faustin Archange TOUADERA 
President of the Central African Republic 
Head of State

        Armed groups

Mr. Maxime MOKOM
Anti-Balaka – Mokom Branch    Mr. Dieudonné NDOMATE
Anti-Balaka – Ngaïssona Branch
Mr. Martin KOUMTAMADJI
Alias Abdoulaye Miskine
Front Démocratique du
Peuple Centrafricain (FDPC)    Mr. Adam NOUREIDINE
Front Populaire pour la Renaissance 
de la Centrafrique (FPRC)
Mr. Gilbert TOUMOU-DEYA
Mouvement des Libérateurs
Centrafricains pour la Justice (MLCJ)    Mr. Alkatim Ahamat MAHAMAT
Mouvement Patriotique pour la 
Centrafrique (MPC)
Mr. Herbert Gotran DJONO-AHABA Rassemblement Patriotique pour
le Renouveau de la Centrafrique (RPRC)    Mr. Bi-Sidi SOULEMANE alias Sidiki,
Retour, Réclamation et Réhabilitation
(3R)
Ms. Esther Audrienne GUETEL-MOÏBA
Révolution et Justice-Belanga Branch
(RJ-Belanga)    Mr. Armel MINGATOLOUM-SAYO
Révolution et Justice-Sayo Branch
(RJ-Sayo Branch)
Mr. Hisseine AKACHA
Séléka Rénovée    Mr. Philippe WAGRAMALE
Union des Forces Républicaines
(UFR)
Mr. Dieu Bénit Christian GBEYA-KIKOBET
Union des Forces Républicaines-
Fondamentales (UFR-F)    Mr. Ali Darassa MAHAMAT
Union pour la Paix en
Centrafrique (UPC)","II.    The Guarantors

African Union    Economic Community of
Central African States
His Excellency Mr. Moussa Faki MAHAMAT
Chair of the Commission    Ambassador Adolphe NAHAYO
Representative of the Secretary-General

        III.    The Facilitators

Mr. Jean-Pierre LACROIX
(United Nations)    Republic of Angola
Republic of Cameroon    Democratic Republic of the Congo
Republic of the Congo    Gabonese Republic
Republic of the Sudan    Republic of Chad
Republic of Equatorial Guinea","Expressing our profound appreciation for the efforts made by the Panel of Facilitators of the African Initiative in Bouar from 28 to 30 August 2018, which resulted in the consolidation of the demands of the armed groups and the facilitation of a direct dialogue; and, acknowledging the unprecedented investment of the international community, including the political commitment of the African Union and the United Nations, and the multifaceted support of the partners of the Central African Republic which mobilized in Brussels to support the recovery of the country through implementation of the National Plan for Recovery and Peacebuilding in the Central African Republic and the Mutual Engagement Framework, signed in Brussels on 17 November 2016;",CAF,,482.0,,416.0,1641,,,No,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,2,1,1,0,1,0,0,0,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,2,1,1,3,1,1,0,1,1,1
2169,1,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,Russia/Syria/Turkey,Government,115,Syrian peace process,Cross-regional,2,Memorandum on Stabilisation of the Situation in the Idlib De-escalation Area,2018-09-17,Multiparty signed/agreed,1,2038,InterIntra,Imp,ImpMod,"Republic of Turkey;
Russian Federation",,"- guided by memorandum on creation of de-escalation areas in the Syrian Arab Republic as of May 4, 2017 and arrangements achieved in the Astana Process",SYR,,652.0,,299.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2230,1,1,1,1,"Africa, Europe",1,1,0,0,1,1,1,1,1,1,1,Libya,Government,70,Libyan peace process,Middle East and North Africa,2,"Palermo Conference for and with Libya, Conclusions",2018-11-13,Multiparty signed/agreed,3,8362,InterIntra,Pre,Prin,"Declaration without signatories, but document states itself to be one of Libya and International partners', and lists partners as 'Participants
included a broad Libyan presence,with delegations from PC/GNA, HOR,
HSC andLNA. Countries invited included representatives of
Algeria, Austria, Canada, Chad, China, Czech Republic,Egypt, Ethiopia, France, Germany, Greece, Italy, Jordan, Malta, Morocco, the Netherlands, Niger, Poland, Qatar, Republic of Congo, Russia, Saudi Arabia, Spain, Sudan, Sweden, Swiss Confederation, Tunisia,Turkey, the United Arab Emirates, the United Kingdom, the United States of America, the African Union, the European Union, the League of Arab States,the World Bank, the International Monetary Fund, and the United Nations.",UN Special Representative of the Secretary General Ghassan Salamé stated to be present,"Page 1, 
Participants,
...
-­‐ Recalling the December 17, 2015 Libyan Political Agreement (LPA) which remains the only viable framework to pursue an inclusive and sustainable path towards the stabilization of Libya;
-­‐ Reaffirming their endorsement of and full support for the United Nations Action Plan for Libya and to the tireless efforts of the Special  Representative  of  the  Secretary-­‐General  (SRSG)  Ghassan Salamé;",LBY,,620.0,,11346.0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
2232,1,1,0,0,,1,1,0,0,1,1,0,0,0,0,0,Afghanistan,Government/territory,2,Afghanistan: 2000s Post-intervention process,Europe and Eurasia,3,"Resolution of Intra Afghan Peace Conference in Doha, Qatar (Doha Roadmap for Peace)",2019-07-08,Multiparty signed/agreed,2,4766,Intra,Pre,PreMix,"Stated to be Participants to the Afghan Peace Conference.
(secondary sources suggest that 62 participants were present, 17 of whom were members of the Taliban. On the Afghan-Kabul side, some participants were women). Same source suggests that the resolution was drafted by 6 Kabul representatives and 3 of the Taliban.","Qatar
German Government 
United Nations
USA
Countries in the region","Page 2, 8:
8. We acknowledge and approve the recent resolution of intra afghan conference held on 6 Feb 2019 in Moscow and urge the Islamic Conference. UN, Security Council, neighboring countries to support the peace conferences held in Moscow and Doha",AFG,,700.0,,333.0,,,225,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
