actor_id,id_paax,actor_name,actor_type,actor_iso3c,sub_type,cs_type,abbreviation,actor_country,actor_gwno,actor_region,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,acled_name,acled_other
710,OTH_710,Union Peace Working Committee,Other,MMR,,,,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,
711,NGO_711,Religious Representatives,Civil Society,,Religious,,,,,,,1.0,,,,,,,
712,NGO_712,Episcopal Conference of Angola and Sao Tome,Civil Society,,Religious,,,,,,,,,,,,,,
713,NGO_713,Council of Christian Churches of Angola,Civil Society,AGO,Religious,,,Angola,540.0,Africa,,,,1.0,,,,,
714,NGO_714,Inter-Ecclesiastical Council for Peace in Angol,Civil Society,AGO,Religious,,,Angola,540.0,Africa,,,,1.0,,,,,
715,OTH_715,Cabinda Forum for Dialogue,Other,AGO,,,,Angola,540.0,Africa,,,,1.0,,,,,
716,NGO_716,Civil Society Representative,Civil Society,SSD,Non-governmental Organization,Other,,South Sudan,626.0,Africa,,,,1.0,,,,,
717,NGO_717,Women's Bloc Representative,Civil Society,SSD,Non-governmental Organization,Women,,South Sudan,626.0,Africa,,,,1.0,1.0,,,,
718,UMB_718,Other Political Parties,Umbrella,SSD,,,OPP,South Sudan,626.0,Africa,,,,,,,,OPP: Other Political Parties (South Sudan),
719,NGO_719,Eminent Personalities Representative,Civil Society,SSD,Non-governmental Organization,Other,,South Sudan,626.0,Africa,,,,1.0,,,,,
720,ENT_720,Luhansk People Republic,Entity,UKR,,,,Ukraine,369.0,Europe,,,,,,,,,
721,ENT_721,Donetsk People Republic,Entity,UKR,,,,Ukraine,369.0,Europe,,,,,,,,,
722,ARM_722,Coordination of Patriotic Movements and Forces for Resistance,Armed Organization,MLI,,,CMFPR,Mali,432.0,Africa,,,,,,6348.0,CM-FPR,CMFPR1: Coordination of Patriotic Movements and Forces for Resistance (Plateforme),
723,ARM_723,Coalition for the Azawad Peoples,Armed Organization,MLI,,,CPA,Mali,432.0,Africa,,,,,,,,CPA: Azawad People's Coalition,
724,ARM_724,National Movement for the Liberation of Azawad/Coordination of Azawad Movements,Armed Organization,MLI,,,MNLA/CMA,Mali,432.0,Africa,,,,,,1158.0,CMA,MNLA: National Movement for the Liberation of Azawad,CMA: Coordination of Movements of the Azawad
725,OTH_725,General National Congress,Other,LBY,,,,Libya,620.0,Africa,,,,1.0,,,,,
726,OTH_726,National Transitional Council,Other,LBY,,,,Libya,620.0,Africa,,,,1.0,,1126.0,NTC,,
727,OTH_727,House of Representatives,Other,LBY,,,,Libya,620.0,Africa,,,,1.0,,,,,
728,NGO_728,Civil Society Representative,Civil Society,LBY,Non-governmental Organization,Other,,Libya,620.0,Africa,,,,1.0,,,,,
729,POL_729,Political Parties,Political Party,LBY,,,,Libya,620.0,Africa,,,,,,,,,
730,OTH_730,Tribal Leaders,Civil Society,LBY,Non-governmental Organization,Other,,Libya,620.0,Africa,,,,1.0,,,,,
731,NGO_731,Women's Organizations,Civil Society,LBY,Non-governmental Organization,Women,,Libya,620.0,Africa,,,,1.0,1.0,,,,
732,UMB_732,Joint Meeting Parties,Umbrella,YEM,,,JMP,Yemen,678.0,Asia,,,,,,,,,
733,COA_733,Friends of Yemen,State Coalition,,,,,,,,,1.0,,,,,,,
734,UMB_734,National Democratic Alliance,Umbrella,YEM,,,NDA,Yemen,678.0,Asia,,,,,,467.0,NDA,,
735,OTH_735,Preparatory Committee for National Dialogue,Other,YEM,,,,Yemen,678.0,Asia,,,,1.0,,,,,
736,POL_736,Yemeni Congregation for Reform,Political Party,YEM,,,,Yemen,678.0,Asia,,,,,,,,,
737,POL_737,Solidarity Council and the Freedom Bloc,Political Party,YEM,,,,Yemen,678.0,Asia,,,,,,,,,
738,POL_738,Al - Haqq,Political Party,YEM,,,,Yemen,678.0,Asia,,,,,,,,,
739,ENT_739,Palestine,Entity,PSE,,,,Palestine,667.0,Asia,,,,,,,,,
740,ARM_740,Fatah,Armed Organization,PSE,,,,Palestine,667.0,Asia,,,,,,207.0,Fatah,Fatah Movement,Harakat al-Tahrir al-Watani al-Filastini
741,ARM_741,Hamas,Armed Organization,PSE,,,,Palestine,667.0,Asia,,,,,,209.0,Hamas,Hamas Movement,Harakat al-Muqawarna al-Islamiyya
742,NGO_742,Women's Societies,Civil Society,BHR,Non-governmental Organization,Women,,Bahrain,692.0,Asia,,,,1.0,1.0,,,,
743,POL_743,Political Societies,Political Party,BHR,,,,Bahrain,692.0,Asia,,,,,,,,,
744,NGO_744,Civil Society,Civil Society,BHR,Non-governmental Organization,Other,,Bahrain,692.0,Asia,,,,1.0,,,,,
745,OTH_745,Media,Other,BHR,,,,Bahrain,692.0,Asia,,,,1.0,,,,,
746,NGO_746,Youth Societies,Civil Society,BHR,Non-governmental Organization,Other,,Bahrain,692.0,Asia,,,,1.0,,,,,
747,NGO_747,Labour Unions,Civil Society,BHR,Unions,,,Bahrain,692.0,Asia,,,,1.0,,,,,
748,OTH_748,Governing Council,Government/state,IRQ,,,,Iraq,645.0,Asia,,,,1.0,,,,,
749,OTH_749,Coalition Provisional Authority,Other,,,,,,,,,1.0,,1.0,,8094.0,Islah,,
750,IGO_750,United Nations Support Mission in Libya (UNSMIL),Intergovernmental Organization,,,,UNSMIL,,,,UN Mission,1.0,,,,,,,
751,ARM_751,"Liberation Army of Presevo, Medvedja and Bujanovac",Armed Organization,ALB,,,UÇPMB,Albania,339.0,Europe,,,,,,,,,
753,ARM_753,DKBA-5,Armed Organization,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,,
754,ARM_754,Karen National Union,Armed Organization,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,180.0,KNU,KNU/KNLA: Karen National Union/Karen National Liberation Army,
755,ARM_755,Pa-O National Liberation Army,Armed Organization,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,PNLO/PNLA: Pa-Oh National Liberation Organization/Pa-Oh National Liberation Army,
756,ARM_756,Restoration Council of Shan State,Armed Organization,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,256.0,RCSS,,
757,ARM_757,Lahu Democratic Union,Armed Organization,MMR,,,LDU,Myanmar (Burma),775.0,Asia,,,,,,,,,
758,ARM_758,Arakan Liberation Party,Armed Organization,MMR,,,ALP,Myanmar (Burma),775.0,Asia,,,,,,1048.0,ALP,ALP/ALA: Arakan Liberation Party/Arakan Liberation Army,
759,ARM_759,All Burma Students Democratic Front,Armed Organization,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,,
760,ARM_760,Division 13,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,13th Division,
761,ARM_761,Jaysh al-Fateheen,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,,
762,ARM_762,Jaysh al-Mujahideen,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,6012.0,Mujahideen Army,Army of Mujahideen,
763,ARM_763,Division 101,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,6439.0,101st Infantry Division,,
764,ARM_764,Division 16 Infantry,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,7443.0,,,
765,ARM_765,Sukur Al-Jabal Brigade,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,6440.0,Suqour al-Jabal,,
766,ARM_766,Shuhadaa Al-Islam Brigade,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,,
767,ARM_767,Liwa Al-Haq,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,6405.0,Liwa al-Haq Idlib,Liwa al Haqq (Idleb),
768,ARM_768,Ahrar Al-Sham Movement,Armed Organization,SYR,,,AAS,Syria,652.0,Asia,,,,,,5554.0,Ahrar al-Sham,AAS: Ahrar al Sham,
769,ARM_769,Seif Allah Brigade,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,,
770,ARM_770,Al-Safwa Brigades,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,,
771,ARM_771,Tawhid Army (Jaysh Al-Tawhid),Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,3232.0,al-Tawhid Brigade,Jaysh al Tawhid,
772,ARM_772,Al-Sultan Murad Division,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,6828.0,,Sultan Murad Division,
773,ARM_773,Fursan Al-Haqq Brigade,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,6438.0,Liwa Fursan al-Haqq,Liwa al Fursan,
774,ARM_774,Faylaq Al-Sham,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,6404.0,Sham Legion,,
775,ARM_775,Fa-Istaqim-Kama-Omert,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,,
776,ARM_776,The Shami Front,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,,
777,ARM_777,The Sham Front,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,,
778,ARM_778,Islam Army (Jaysh Al-Islam),Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,6377.0,Jaysh al-Islam,Jaysh al Islam,
779,ARM_779,Al-Arbaeen Brigades,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,,
780,ARM_780,Faylaq Al-Rahman,Armed Organization,SYR,,,FaR,Syria,652.0,Asia,,,,,,6391.0,Rahman Corps,FaR: Al Rahman Corps,
781,ARM_781,Al-Furqan Brigades,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,6437.0,Furqan Brigades,,
782,ARM_782,City of Aleppo Brigades,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,,
783,ARM_783,The Sham Revolutionary Brigades,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,7106.0,,Suquor al Sham,
784,ARM_784,Nour El-Deen Zenki Movement,Armed Organization,SYR,,,HNDZ,Syria,652.0,Asia,,,,,,6434.0,Nour al-Din Zenki,HNDZ: Nour al Din al Zinki Movement,
785,ARM_785,Islamic Union of Ajnad al-Sham,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,Ajnad al Sham Islamic Union,
786,ARM_786,Authenticity and Development Front,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,6393.0,Authenticity and Development Front,,
787,ARM_787,Al-Fawj Al-Awwal,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,6421.0,First Regiment,1st Regiment,
788,ARM_788,Sukur Al-Ghab,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,Falcons of al-Ghab,
789,ARM_789,Basque Nation and Liberty,Armed Organization,ESP,,,ETA,Spain,230.0,Europe,,,,,,313.0,ETA,,
790,OTH_790,Bangui National Forum,Umbrella,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
791,OTH_791,Arbitration Commission of the Conference on Yugoslavia,Other,,,,,,,Europe,,1.0,1.0,,,,,,
792,MIL_792,Croatian Armed Forces,Military,HRV,,,,Croatia,344.0,Europe,,,,,,,,,
793,MIL_793,Yugoslav People's Army,Military, ,,,,Yugoslavia,345.0,Europe,,,,,,,,,
794,OTH_794,Local Authorities,Other,SRB,,,,Serbia,340.0,Europe,,,,1.0,,,,,
795,IGO_795,United Nations Confidence Restoration Operation (UNCRO),Intergovernmental Organization,,,,UNCRO,,,,UN Mission,1.0,,,,,,,
796,MIL_796,Bosnia and Herzegovina Armed Forces,Military,BIH,,,,Bosnia and Herzegovina,346.0,Europe,,,,,,,,,
797,POL_797,Political Parties,Political Party,TUN,,,,Tunisia,616.0,Africa,,,,,,,,,
798,POL_798,National League for Democracy,Political Party,MMR,,,NLD,Myanmar (Burma),775.0,Asia,,,,,,,,,
799,POL_799,Nationalities Brotherhood Federation,Political Party,MMR,,,NBF,Myanmar (Burma),775.0,Asia,,,,,,,,,
800,POL_800,Federal Democracy Alliance,Political Party,MMR,,,FDA,Myanmar (Burma),775.0,Asia,,,,,,,,,
801,POL_801,United Nationalities Alliance,Political Party,MMR,,,UNA,Myanmar (Burma),775.0,Asia,,,,,,,,,
802,POL_802,National Unity Party,Political Party,MMR,,,NUP,Myanmar (Burma),775.0,Asia,,,,,,,,,
803,POL_803,Union Solidarity and Development Party,Political Party,MMR,,,USDP,Myanmar (Burma),775.0,Asia,,,,,,,,,
804,ARM_804,Ethnic Armed Organisations Representatives,Armed Organization,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,,
805,NGO_805,Civil Society Representative,Civil Society,MMR,Non-governmental Organization,Other,,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,
806,MIL_806,Tatmadaw,Military,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,Military Forces of Myanmar (2021-),Military Forces of Myanmar (2011-2016) | Military Forces of Myanmar (2016-2021)
807,ARM_807,Democratic Front for Renewal,Armed Organization,NER,,,FDR,Niger,436.0,Africa,,,,,,543.0,FDR,FDR: Democratic Front for Renewal,
808,ENT_808,"Shakai, District Wana",Entity,PAK,,,,Pakistan,770.0,Asia,,,,,,,,,
809,ENT_809,South Wazirstan Agency,Entity,PAK,,,,Pakistan,770.0,Asia,,,,,,,,,
811,NGO_811,Isperka,Civil Society,PAK,Communities and tribes,,,Pakistan,770.0,Asia,,,,,,,,,
812,NGO_812,Musa Khel,Civil Society,PAK,Communities and tribes,,,Pakistan,770.0,Asia,,,,,,,,,
813,ARM_813,Democratic Kayin Buddhist Army,Armed Organization,MMR,,,DKBA,Myanmar (Burma),775.0,Asia,,,,,,785.0,DKBA,DKBA (Buddhist): Democratic Karen Buddhist Army (2016-),DKBA (Buddhist): Democratic Karen Buddhist Army (1994-2010)
814,ARM_814,All Burma Students’ Democratic Front,Armed Organization,MMR,,,ABSDF,Myanmar (Burma),775.0,Asia,,,,,,185.0,ABSDF,ABSDF: All Burma Students' Democratic Front,
815,ARM_815,Pa-Oh National Liberation Organization,Armed Organization,MMR,,,PNLO/PNLA,Myanmar (Burma),775.0,Asia,,,,,,,,PNLO/PNLA: Pa-Oh National Liberation Organization/Pa-Oh National Liberation Army,
816,ARM_816,Restoration Council of Shan State/Shan State Army (South),Armed Organization,MMR,,,RCSS/SSA (South),Myanmar (Burma),775.0,Asia,,,,,,256.0,RCSS,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,
817,OTH_817,Union Peace-Making Working Committee,Other,MMR,,,,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,
818,ARM_818,Karenni National Progressive Party,Armed Organization,MMR,,,KNPP,Myanmar (Burma),775.0,Asia,,,,,,225.0,KNPP,KNPP/KA: Karenni National Progressive Party/Karenni Army,
819,ARM_819,Democratic Karen Benevolent Army,Armed Organization,MMR,,,DKBA 5,Myanmar (Burma),775.0,Asia,,,,,,1107.0,DKBA 5,DKBA (Benevolent): Democratic Karen Benevolent Army (2010-),
820,OTH_820,Karen State Peace Making Group,Other,MMR,,,,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,
821,ARM_821,Myanmar National Democratic Alliance Army,Armed Organization,MMR,,,MNDAA,Myanmar (Burma),775.0,Asia,,,,,,880.0,MNDAA,MNTJP/MNDAA: Myanmar National Truth and Justice Party/Myanmar National Democratic Alliance Army,
822,ARM_822,NSCN (K),Armed Organization,IND,,,NSCN (K),India,750.0,Asia,,,,,,224.0,NSCN-K,NSCN-K: National Socialist Council of Nagaland-Khaplang,
823,ARM_823,United Wa State Army,Armed Organization,MMR,,,UWSA,Myanmar (Burma),775.0,Asia,,,,,,364.0,UWSA,UWSP/UWSA: United Wa State Party/United Wa State Army,
824,ARM_824,High Council for the Unity of Azawad,Armed Organization,MLI,,,HCUA,Mali,432.0,Africa,,,,,,,,HCUA: High Council for the Unity of Azawad,
825,ARM_825,Coordination of Patriotic Movements and Forces for Resistance 2,Armed Organization,MLI,,,CMFPR2,Mali,432.0,Africa,,,,,,6349.0,,CMFPR2: Coordination of Patriotic Movements and Forces for Resistance (CMA),
827,OTH_827,Union Peacemaking Working Committee,Other,MMR,,,,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,
828,ARM_828,Kachin Independence Organisation,Armed Organization,MMR,,,KIO,Myanmar (Burma),775.0,Asia,,,,,,201.0,KIO,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,
829,ARM_829,National Democratic Alliance Army,Armed Organization,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,MNTJP/MNDAA: Myanmar National Truth and Justice Party/Myanmar National Democratic Alliance Army,
830,ARM_830,South Sudan National Liberation Movement,Armed Organization,SSD,,,SSNLM,South Sudan,626.0,Africa,,,,,,,,SSNLM: South Sudan National Liberation Movement,
831,IGO_831,United Nations Mission in South Sudan (UNMISS),Intergovernmental Organization,,,,UNMISS,,,,UN Mission,1.0,,,,,,,
832,UMB_832,Arab Coalition,Umbrella,YEM,,,,Yemen,678.0,Asia,,,,,,,,,
833,POL_833,Croatian Democratic Union,Political Party,HRV,,,,Croatia,344.0,Europe,,,,,,,,,
834,OTH_834,State Central Committee for Drug Abuse Control (CDAC),Other,MMR,,,CDAC,Myanmar (Burma),775.0,Asia,,,,1.0,,,,,
835,ENT_835,Jubbaland,Entity,SOM,,,,Somalia,520.0,Africa,,,,,,,,,
836,OTH_836,Exchange Comisssion,Other,BIH,,,,Bosnia and Herzegovina,346.0,Europe,,,,1.0,,,,,
837,OTH_837,International Conference on the Former Yugoslavia,Other,,,,,,,,,1.0,,,,,,,
838,OTH_838,Malteser International,Other,,,,,,,,,1.0,,,,,,,
839,OTH_839,National Transition Council,Other,CAF,,,,Central African Republic,482.0,Africa,,,,1.0,,,,,
840,POL_840,National Independent Party,Political Party,LSO,,,,Lesotho,570.0,Africa,,,,,,,,,
841,POL_841,Democratic Congress,Political Party,LSO,,,,Lesotho,570.0,Africa,,,,,,,,,
842,POL_842,Basotho National African Congress,Political Party,LSO,,,,Lesotho,570.0,Africa,,,,,,,,,
843,POL_843,Basotho Congress Party,Political Party,LSO,,,,Lesotho,570.0,Africa,,,,,,,,,
844,POL_844,African Unity Movement,Political Party,LSO,,,,Lesotho,570.0,Africa,,,,,,,,,
845,POL_845,All Democratic Cooperation,Political Party,LSO,,,,Lesotho,570.0,Africa,,,,,,,,,
846,POL_846,Basotho National Party,Political Party,LSO,,,,Lesotho,570.0,Africa,,,,,,,,,
847,POL_847,Lesotho Congress for Democracy,Political Party,LSO,,,,Lesotho,570.0,Africa,,,,,,,,,
848,NGO_848,Christian Council of Lesotho,Civil Society,LSO,Religious,,,Lesotho,570.0,Africa,,,,1.0,,,,,
849,NGO_849,Lesotho Council of NGOs,Civil Society,LSO,Non-governmental Organization,Other,,Lesotho,570.0,Africa,,,,1.0,,,,,
850,POL_850,Basutoland Congress Party,Political Party,LSO,,,,Lesotho,570.0,Africa,,,,,,,,,
851,ARM_851,Marau Eagle Force,Armed Organization,SLB,,,,Solomon Islands,940.0,Oceania,,,,,,,,,
852,ARM_852,Isatabu Freedom Movement,Armed Organization,SLB,,,,Solomon Islands,940.0,Oceania,,,,,,,,,
853,OTH_853,Guadalcanal Provincial Government,Other,SLB,,,,Solomon Islands,940.0,Oceania,,,,1.0,,,,,
854,IGO_854,United Nations Mission in Sudan (UNMIS),Intergovernmental Organization,,,,UNMIS,,,,UN Mission,1.0,,,,,,,
855,ARM_855,Army of Nagorno Karabakh,Armed Organization,AZE,,,,Azerbaijan,373.0,Asia,,,,,,338.0,Republic of Artsakh,Military Forces of Artsakh (2007-),Government of Artsakh (2007-)
856,OTH_856,Joint Control Commission (JCC),Other,RUS,,,,Russia,365.0,Europe,,,,1.0,,,,,
857,ENT_857,Warsangali ,Entity,SOM,,,,Somalia,520.0,Africa,,,,,,,,,
858,ENT_858,Habr Je'lo,Entity,SOM,,,,Somalia,520.0,Africa,,,,,,,,,
859,ENT_859,Dhulbahante,Entity,SOM,,,,Somalia,520.0,Africa,,,,,,,,,
860,ENT_860,Ogeyslabe,Entity,SOM,,,,Somalia,520.0,Africa,,,,,,,,,
861,ENT_861,Habar Yoonis,Entity,SOM,,,,Somalia,520.0,Africa,,,,,,,,,
862,ENT_862,Moheli,Entity,COM,,,,Comoros,581.0,Africa,,,,,,,,,
863,ENT_863,Blue Nile,Entity,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
864,ENT_864,Abyei,Entity,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
865,ENT_865,Southern Kordofan,Entity,SDN,,,,Sudan,625.0,Africa,,,,,,,,,
866,POL_866,Terai Madhesh Loktantrik Party,Political Party,NPL,,,,Nepal,790.0,Asia,,,,,,,,,
867,POL_867,Madhesi Janadhikar Forum,Political Party,NPL,,,,Nepal,790.0,Asia,,,,,,,,,
868,POL_868,National Umma Party,Political Party,SDN,,,,Sudan,625.0,Africa,,,,,,,,NUP: National Umma Party,
869,ARM_869,NSCN (IM),Armed Organization,IND,,,NSCN (IM),India,750.0,Asia,,,,,,223.0,NSCN-IM,NSCN-IM: National Socialist Council of Nagaland-Isak Muivah,
870,ARM_870,Bru National Liberation Front,Armed Organization,IND,,,BNLF,India,750.0,Asia,,,,,,3968.0,BNLF,,
871,NGO_871,Karbi Students Union,Civil Society,IND,Non-governmental Organization,Youth,,India,750.0,Asia,,,,1.0,,,,,
872,POL_872,ASDC,Political Party,IND,,,,India,750.0,Asia,,,,,,,,,
873,NGO_873,North Cachatr Hills Student Federation,Civil Society,IND,Non-governmental Organization,Youth,,India,750.0,Asia,,,,1.0,,,,,
874,NGO_874,Dimasa Student's Union,Civil Society,IND,Non-governmental Organization,Youth,,India,750.0,Asia,,,,1.0,,,,,
875,ARM_875,Arakan Army,Armed Organization,MMR,,,AA,Myanmar (Burma),775.0,Asia,,,,,,3051.0,ULA,ULA/AA: United League of Arakan/Arakan Army,
877,POL_877,Arab Baath Socialist Party,Political Party,SYR,,,,Syria,652.0,Asia,,,,,,,,,
878,POL_878,Union of Popular Forces,Political Party,YEM,,,,Yemen,678.0,Asia,,,,,,,,,
879,POL_879,Al-Rashad Union,Political Party,YEM,,,,Yemen,678.0,Asia,,,,,,,,,
880,POL_880,Popular Unificationist Nasserite Organization,Political Party,YEM,,,,Yemen,678.0,Asia,,,,,,,,,
881,POL_881,Unionist Union Party,Political Party,YEM,,,,Yemen,678.0,Asia,,,,,,,,,
882,POL_882,Justice and Construction Party,Political Party,YEM,,,,Yemen,678.0,Asia,,,,,,,,,
883,POL_883,Patriotic Union of Kurdistan,Political Party,IRQ,,,,Iraq,645.0,Asia,,,,,,261.0,PUK,,
884,ARM_884,Kurdistan Democratic Party,Armed Organization,IRQ,,,KDP,Iraq,645.0,Asia,,,,,,,,KDP: Kurdistan Democratic Party,
885,NGO_885,Coordination des Organizations des Musulmans Centrafricains,Civil Society,,Non-governmental Organization,Other,,,,,,,,1.0,,,,,
886,POL_886,Kwa Na Kwa,Political Party,CAF,,,KNK,Central African Republic,482.0,Africa,,,,,,,,,
887,POL_887,Rally for the Republic,Political Party,CAF,,,RPR,Central African Republic,482.0,Africa,,,,,,,,,
888,POL_888,Union for Central African Renewal,Political Party,CAF,,,URCA,Central African Republic,482.0,Africa,,,,,,,,,
889,ARM_889,Union for Peace in the Central African Republic,Armed Organization,CAF,,,UPC,Central African Republic,482.0,Africa,,,,,,5999.0,UPC,UPC: Union for Peace in the Central African Republic,
890,ARM_890,Patriotic Rally for Renewal in the CAR,Armed Organization,CAF,,,RPRC,Central African Republic,482.0,Africa,,,,,,6000.0,RPRC,RPRC: Patriotic Movement for the Rebirth of the Central African People,Rassemblement pour la reconciliation des Centrafricains
891,ARM_891,Patriotic Movement for the Central African Republic ,Armed Organization,CAF,,,MPC,Central African Republic,482.0,Africa,,,,,,6354.0,MPC,MPC: Patriotic Movement for Central African Republic,
892,IGO_892,United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (MINUSCA),Intergovernmental Organization,,,,MINUSCA,,,,UN Mission,1.0,,,,,,,
893,POL_893,Political Opposition,Political Party,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,,
894,NGO_894,Civil Society,Civil Society,COD,Non-governmental Organization,Other,,"Congo, Democratic Republic of the",490.0,Africa,,,,1.0,,,,,
895,OTH_895,Front for the Respect of the Constitution,Civil Society,COD,Non-governmental Organization,Other,,"Congo, Democratic Republic of the",490.0,Africa,,,,1.0,,,,,
896,OTH_896,Political and Social Forces,Umbrella,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,,,,
897,NGO_897,Civil Society,Civil Society,GIN,Non-governmental Organization,Other,,Guinea,438.0,Africa,,,,1.0,,,,,
898,OTH_898,Guinea - Opposition Party,Political Party,GIN,,,,Guinea,438.0,Africa,,,,,,,,,
899,MIL_899,Serbian Armed Forces,Military,SRB,,,,Serbia,340.0,Europe,,,,,,,,Military Forces of Serbia (2017-),
900,ENT_900,Transdniestria,Entity,MDA,,,,Moldova,359.0,Europe,,,,,,,,,
901,ARM_901,National Salvation Front,Armed Organization,SSD,,,NAS,South Sudan,626.0,Africa,,,,,,6794.0,NAS,NAS: National Salvation Front,
902,ARM_902,South Sudan Patriotic Movement/Army,Armed Organization,SSD,,,SSPM/A,South Sudan,626.0,Africa,,,,,,,,SSPM/A: South Sudan Patriotic Movement/Army,
903,ARM_903,South Sudan National Movement for Change,Armed Organization,SSD,,,SSNMC,South Sudan,626.0,Africa,,,,,,,,SSNMC: South Sudan National Movement for Change,
904,ARM_904,South Sudan Liberation Movement/Army,Armed Organization,SSD,,,SSLM/A,South Sudan,626.0,Africa,,,,,,1124.0,SSLM/A,SSLM/A: South Sudan Liberation Movement/Army (Splinter Faction),
905,ARM_905,South Sudan United Movement/Army,Armed Organization,SSD,,,SSUM,South Sudan,626.0,Africa,,,,,,1037.0,SSUM/A ,,
906,ARM_906,National Democratic Movement,Armed Organization,SSD,,,NDM,South Sudan,626.0,Africa,,,,,,,,NDM: National Democratic Movement,
907,ARM_907,South Sudan Armed Forces,Armed Organization,SSD,,,SSAF,South Sudan,626.0,Africa,,,,,,,,SSAF: South Sudan Armed Forces,
908,ARM_908,Federal Democratic Party,Armed Organization,SSD,,,FDP,South Sudan,626.0,Africa,,,,,,,,FDP: Federal Democratic Party,
909,ARM_909,Syrian Armed Opposition,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,,
910,ARM_910,Jaysh al-Ababil,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,,
911,ARM_911,Aknaf Bayt al-Muqadis,Armed Organization,SYR,,,,Syria,652.0,Asia,,,,,,,,,
912,ARM_912,Libyan National Army,Armed Organization,LBY,,,LNA,Libya,620.0,Africa,,,,,,7072.0,LNA,,
913,IGO_913,Economic Community of Central African States,Intergovernmental Organization,,Regional,,ECCAS,,,Africa,,,1.0,,,,,,
914,OTH_914,Transitional Government,Government/state,CAF,,,,Central African Republic,482.0,Africa,,,,1.0,,,,,
915,ARM_915,Ogaden National Liberation Front,Armed Organization,ETH,,,ONLF,Ethiopia,530.0,Africa,,,,,,497.0,ONLF,,
916,POL_916,Political Parties Representatives,Political Party,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,,,,
917,UMB_917,South Sudan Opposition Alliance,Umbrella,SSD,,,SSOA,South Sudan,626.0,Africa,,,,,,,,SSOA: South Sudan Opposition Alliance,
918,COA_918,Troika Countries,State Coalition,,,,,,,,,1.0,,,,,,,
919,NGO_919,Youth Representative,Civil Society,SSD,Non-governmental Organization,Youth,,South Sudan,626.0,Africa,,,,1.0,,,,,
920,POL_920,United Democratic Salvation Front,Political Party,SSD,,,,South Sudan,626.0,Africa,,,,,,,,UDSF: United Democratic Salvation Front,
921,UMB_921,National Alliance of Political Parties,Umbrella,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
922,POL_922,United Sudan African Party,Political Party,SSD,,,,South Sudan,626.0,Africa,,,,,,,,,
